,n_viajes
2020-07-01 00:00:00,226.88100000000003
2020-07-01 01:00:00,142.57399999999998
2020-07-01 02:00:00,157.354
2020-07-01 03:00:00,100.096
2020-07-01 04:00:00,209.11200000000002
2020-07-01 05:00:00,390.527
2020-07-01 06:00:00,663.5279999999998
2020-07-01 07:00:00,1114.833999999999
2020-07-01 08:00:00,1085.927999999999
2020-07-01 09:00:00,918.4579999999997
2020-07-01 10:00:00,881.7799999999995
2020-07-01 11:00:00,1062.4949999999994
2020-07-01 12:00:00,1127.6389999999992
2020-07-01 13:00:00,1194.0269999999994
2020-07-01 14:00:00,1382.7189999999991
2020-07-01 15:00:00,1048.5289999999993
2020-07-01 16:00:00,1112.7829999999994
2020-07-01 17:00:00,870.647
2020-07-01 18:00:00,1309.3309999999992
2020-07-01 19:00:00,1292.3679999999993
2020-07-01 20:00:00,1253.8619999999996
2020-07-01 21:00:00,886.5939999999998
2020-07-01 22:00:00,545.7980000000002
2020-07-01 23:00:00,195.41800000000003
2020-07-02 00:00:00,220.14199999999994
2020-07-02 01:00:00,176.21899999999997
2020-07-02 02:00:00,126.69200000000002
2020-07-02 03:00:00,128.33400000000003
2020-07-02 04:00:00,256.59099999999995
2020-07-02 05:00:00,450.437
2020-07-02 06:00:00,627.8530000000004
2020-07-02 07:00:00,1087.3500000000008
2020-07-02 08:00:00,966.8440000000007
2020-07-02 09:00:00,712.2690000000003
2020-07-02 10:00:00,837.3160000000003
2020-07-02 11:00:00,1132.6880000000006
2020-07-02 12:00:00,1208.0169999999998
2020-07-02 13:00:00,1538.884000000001
2020-07-02 14:00:00,1282.4740000000002
2020-07-02 15:00:00,1097.323
2020-07-02 16:00:00,878.2830000000005
2020-07-02 17:00:00,1107.7600000000007
2020-07-02 18:00:00,1330.3720000000005
2020-07-02 19:00:00,1475.2330000000006
2020-07-02 20:00:00,1238.306
2020-07-02 21:00:00,1136.0330000000004
2020-07-02 22:00:00,541.6880000000001
2020-07-02 23:00:00,239.84299999999996
2020-07-03 00:00:00,173.50400000000002
2020-07-03 01:00:00,171.007
2020-07-03 02:00:00,115.65899999999999
2020-07-03 03:00:00,97.36699999999999
2020-07-03 04:00:00,170.46200000000002
2020-07-03 05:00:00,359.404
2020-07-03 06:00:00,616.1380000000001
2020-07-03 07:00:00,1025.217
2020-07-03 08:00:00,1099.0650000000003
2020-07-03 09:00:00,860.2219999999999
2020-07-03 10:00:00,912.3760000000002
2020-07-03 11:00:00,1116.4900000000005
2020-07-03 12:00:00,1230.8989999999994
2020-07-03 13:00:00,1462.6970000000003
2020-07-03 14:00:00,1655.413000000001
2020-07-03 15:00:00,1296.7190000000005
2020-07-03 16:00:00,1282.9570000000006
2020-07-03 17:00:00,1336.6929999999998
2020-07-03 18:00:00,1395.9190000000003
2020-07-03 19:00:00,1803.004
2020-07-03 20:00:00,1637.1050000000005
2020-07-03 21:00:00,1154.675
2020-07-03 22:00:00,597.452
2020-07-03 23:00:00,284.779
2020-07-04 00:00:00,366.62900000000013
2020-07-04 01:00:00,252.51100000000002
2020-07-04 02:00:00,146.51999999999998
2020-07-04 03:00:00,125.15999999999997
2020-07-04 04:00:00,195.366
2020-07-04 05:00:00,420.025
2020-07-04 06:00:00,335.44300000000004
2020-07-04 07:00:00,388.281
2020-07-04 08:00:00,590.083
2020-07-04 09:00:00,857.9970000000003
2020-07-04 10:00:00,1106.221
2020-07-04 11:00:00,1441.1550000000007
2020-07-04 12:00:00,1691.8400000000004
2020-07-04 13:00:00,1574.74
2020-07-04 14:00:00,1019.7929999999997
2020-07-04 15:00:00,787.7560000000001
2020-07-04 16:00:00,808.421
2020-07-04 17:00:00,696.3010000000003
2020-07-04 18:00:00,921.573
2020-07-04 19:00:00,875.605
2020-07-04 20:00:00,796.4389999999996
2020-07-04 21:00:00,1043.0950000000003
2020-07-04 22:00:00,583.1229999999999
2020-07-04 23:00:00,178.73800000000006
2020-07-05 00:00:00,394.192
2020-07-05 01:00:00,223.23599999999996
2020-07-05 02:00:00,119.418
2020-07-05 03:00:00,122.598
2020-07-05 04:00:00,75.885
2020-07-05 05:00:00,117.33200000000001
2020-07-05 06:00:00,248.039
2020-07-05 07:00:00,313.72400000000005
2020-07-05 08:00:00,471.07100000000025
2020-07-05 09:00:00,655.7790000000002
2020-07-05 10:00:00,998.6360000000003
2020-07-05 11:00:00,1265.075
2020-07-05 12:00:00,1345.9309999999994
2020-07-05 13:00:00,977.6069999999999
2020-07-05 14:00:00,523.05
2020-07-05 15:00:00,508.11900000000026
2020-07-05 16:00:00,422.034
2020-07-05 17:00:00,475.77100000000013
2020-07-05 18:00:00,456.24500000000006
2020-07-05 19:00:00,458.32600000000025
2020-07-05 20:00:00,497.52000000000015
2020-07-05 21:00:00,489.429
2020-07-05 22:00:00,278.75700000000006
2020-07-05 23:00:00,192.96599999999998
2020-07-06 00:00:00,172.49599999999998
2020-07-06 01:00:00,261.91
2020-07-06 02:00:00,129.092
2020-07-06 03:00:00,138.949
2020-07-06 04:00:00,153.459
2020-07-06 05:00:00,381.1279999999998
2020-07-06 06:00:00,610.2619999999995
